"doi","journal","publication_date","article_type","financial_disclosure","title","pmid","citeulike","crossref","pubmed","scopus","counter_pdf","counter_html","counter_xml","counter","researchblogging","pmc_pdf","pmc_html","pmc","facebook_shares","facebook_likes","facebook_comments","facebook_clicks","facebook","mendeley_readers","mendeley_groups","mendeley","twitter"
"10.1371/journal.pgen.1002858","PLoS Genetics","2012-08-02","Research Article","This work was funded by a Wellcome Trust Project Grant 094134 to JHDB, PIC, and GRW (http://www.wellcome.ac.uk/) and a Medical Research Council Research Grant G0800261 to JHDB and GRW (http://www.mrc.ac.uk/). The Faxitron MX20 was funded by an Arthritis Research UK Equipment Grant 18292 to JHDB, AB, and GRW (http://www.arthritisresearchuk.org/). This work was funded at the Sanger Institute by the Wellcome Trust (grant no. WT077157/Z/05/Z) and via the EUMODIC project (http://www.eumodic.org/) funded by the European Commission (http://cordis.europa.eu/home_en.html) under contract number LSHG-CT-2006-037188. PIC is supported by Mrs. Janice Gibson and the Ernest Heine Family Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Rapid-Throughput Skeletal Phenotyping of 100 Knockout Mice Identifies 9 New Genes That Determine Bone Strength",22876197,3,0,0,0,306,1566,35,1907,0,0,0,0,2,4,1,0,7,0,0,0,3
"10.1371/journal.pone.0041730","PLoS ONE","2012-08-02","Research Article","The Myocardial Infarction Genetics Consortium (MIGen) was funded by grant R01 HL087676 from the National Institutes of Health, USA. The Wellcome Trust Case-Control Consortium 2 was funded by the Wellcome Trust under award 085475. This work was supported by a grant from ACC1Ó (RD08-1-0024), the European Regional Development Fund (ERDF-FEDER), the Spanish Ministry of Science and Innovation through the Carlos III Health Institute (CIBER Epidemiología y Salud Pública, Red HERACLES RD06/0009, PI061254, PI09/90506 and the GENOMet network, MTM2010-09526-E), the Catalan Research and Technology Innovation Interdepartmental Commission (SGR 1195) and Fundació La Marató de TV3 (1081810; 080431). VS was supported by the Academy of Finland (grants # 129494 and 139635). GL was funded by the Juan de la Cierva Program, Ministerio de Educación (JCI-2009-04684). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Hypothesis-Based Analysis of Gene-Gene Interactions and Risk of Myocardial Infarction",22876292,2,0,0,0,47,343,12,402,0,0,0,0,0,0,0,0,0,0,0,0,5
"10.1371/journal.pone.0041875","PLoS ONE","2012-08-02","Research Article","GD Batty is supported by a Wellcome Trust Career Development Fellowship. The Medical Research Council (MRC) Social and Public Health Sciences Unit receives funding from the UK MRC and the Chief Scientist Office at the Scottish Government Health Directorates. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Anaemia, Haemoglobin Level and Cause-Specific Mortality in People with and without Diabetes",22876293,0,0,0,0,48,317,15,380,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0042404","PLoS ONE","2012-08-02","Research Article","This work was funded by a Meres senior research associateship from St. John’s College, Cambridge (to DLP), and by the Wellcome Trust (grant number 085295, to CWT). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Identification and Analysis of Cation Channel Homologues in Human Pathogenic Fungi",22876320,0,0,0,0,90,347,10,447,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0042445","PLoS ONE","2012-08-02","Research Article","This discovery dataset was supported by funding from American Cancer Society, National Institutes of Health, Department of Defense, Swedish Cancer Society, Swedish Research Council and the Agency for Science, Technology and Research of Singapore (A*STAR). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. The validation dataset was funded as follows: ANECS recruitment was supported by project grants from the National Health and Medical Research Council of Australia (ID#339435), The Cancer Council Queensland (ID#4196615) and Cancer Council Tasmania (ID#403031 and ID#457636). SEARCH recruitment was funded by a programme grant from Cancer Research UK [C490/A10124]. Case genotyping was supported by the National Health and Medical Research Council (ID#552402). Control data was generated by the Wellcome Trust Case Control Consortium (WTCCC)2, and a full list of the investigators who contributed to the generation of the data is available from the WTCCC website. The authors acknowledge use of DNA from the British 1958 Birth Cohort collection, funded by the Medical Research Council grant G0000934 and the Wellcome Trust grant 068545/Z/02. Funding for this project was provided by the Wellcome Trust under award 085475. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Genetic Variants in ER Cofactor Genes and Endometrial Cancer Risk",22876322,0,0,0,0,39,321,11,371,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.ppat.1002824","PLoS Pathogens","2012-08-02","Opinion","Parts of this work are based on CUK's Ph.D. research funded by a Gates Cambridge Scholarship, the Cambridge Philosophical Society, the Cambridge European Trust and Clare Hall, Cambridge. SJP receives grant funding from the Health Protection Agency, and from the UKCRC Translational Infection Research (TIR) Initiative supported by the Medical Research Council (Grant Number G1000803) with contributions to the Grant from the Biotechnology and Biological Sciences Research Council, the National Institute for Health Research on behalf of the Department of Health, the Chief Scientist Office of the Scottish Government Health Directorates, and the Wellcome Trust. SJP and EJPC receive support from the NIHR Cambridge Biomedical Research Centre. MTGH, GD, SDB, and JP are supported by the Wellcome Trust. SHG receives grant funding from the Medical Research Council, the European Developing Country Clinical Trials Partnership, the Global Alliance for TB Drug Development, and the European Union. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Routine Use of Microbial Whole Genome Sequencing in Diagnostic and Public Health Microbiology",22876174,4,0,0,0,743,2915,29,3687,0,0,0,0,2,1,0,0,3,0,0,0,46
"10.1371/journal.pone.0040079","PLoS ONE","2012-08-01","Research Article","This work was supported by the Wellcome Trust UK (080958/Z/06/Z and 083259/C/07/Z), and AP and KO are members of London Pain Consortium. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Association between Tetrodotoxin Resistant Channels and Lipid Rafts Regulates Sensory Neuron Excitability",22870192,0,0,0,0,70,171,5,246,0,0,0,0,0,0,0,0,0,0,0,0,3
"10.1371/journal.pone.0040890","PLoS ONE","2012-08-01","Research Article","This study was funded by the Wellcome Trust, with cattle experiments supported by the United Kingdom Department for Environment, Food and Rural Affairs (Defra) and human studies supported by the ILULU consortium, which is funded by a grant from the European Union (Sante/2006/105-061), European and Developing Countries Clinical Trials Partnership (EDCTP) (IP.07.32080.002) and the Bill and Melinda Gates Foundation GC#6-74 37772. SLS was funded by the Wellcome Trust (WT078256MA). RJW is funded by the Wellcome Trust (084323, 088316) and the Medical Research Council (U.1175.02.002.00014.01). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Conserved Immune Recognition Hierarchy of Mycobacterial PE/PPE Proteins during Infection in Natural Hosts",22870206,0,0,0,0,99,246,9,354,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0042205","PLoS ONE","2012-08-01","Research Article","This work has been supported by grants from Science Foundation of Ireland (SFI07/NI.1/B955, SFI09/SSIRG/B1654) through an investigator award (to J.M.D) and by the Wellcome Trust (WT093314MA) through a project grant (to J.M.D and R.P.R), which are gratefully acknowledged. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","An Orphan Chemotaxis Sensor Regulates Virulence and Antibiotic Tolerance in the Human Pathogen Pseudomonas aeruginosa",22870303,0,0,0,0,61,146,6,213,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0042386","PLoS ONE","2012-08-01","Research Article","This study was funded by the British Heart Foundation (grant number FS/09/017/26810) and the Wellcome Trust (grant number 0852551Z108/Z). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","A Key Role for the Endothelium in NOD1 Mediated Vascular Inflammation: Comparison to TLR4 Responses",22870324,0,0,0,0,84,369,7,460,0,0,0,0,0,0,0,0,0,0,0,0,1
"10.1371/journal.pone.0042584","PLoS ONE","2012-08-01","Research Article","This work was supported by funding from the Wellcome Trust (grant number WT088619MA). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","DLA Class II Alleles and Haplotypes Are Associated with Risk for and Protection from Chronic Hepatitis in the English Springer Spaniel",22870335,0,0,0,0,16,140,5,161,0,0,0,0,1,0,0,0,1,0,0,0,0
"10.1371/journal.pbio.1001368","PLoS Biology","2012-07-31","Research Article","Wellcome Trust UK (www.wellcome.ac.uk) (VCB, AFR) Penn State Start Up Fund (AFR). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","The Evolutionary Consequences of Blood-Stage Vaccination on the Rodent Malaria Plasmodium chabaudi",22870063,1,0,0,0,672,4066,64,4802,0,0,0,0,26,18,10,0,54,6,0,6,23
"10.1371/journal.pntd.0001762","PLoS Neglected Tropical Diseases","2012-07-31","Research Article","This work was funded by the Gates Foundation (grant no: 51052). The work benefited from The University of Dundee's Wellcome Trust Strategic Award (WT 083481). LSB, AEB and IM receive a salary from Accelrys. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Whole Organism High-Content Screening by Label-Free, Image-Based Bayesian Classification for Parasitic Diseases",22860151,0,0,0,0,98,1759,16,1873,0,0,0,0,2,20,8,0,30,0,0,0,0
"10.1371/journal.pone.0039964","PLoS ONE","2012-07-31","Research Article","GI was supported by the University of Nairobi to undertake these studies and received additional support for training from a Wellcome Trust Strategic Award (#084538). Kenyatta National Hospital (KNH) contributed funds to support some ETAT+ training courses. The funders had no role in the design, conduct, analyses or writing of this study nor in the decision to submit for publication.","Performance of Health Workers in the Management of Seriously Sick Children at a Kenyan Tertiary Hospital: Before and after a Training Intervention",22859945,0,0,0,0,43,422,7,472,0,0,0,0,0,0,0,0,0,0,0,0,1
"10.1371/journal.pone.0042202","PLoS ONE","2012-07-31","Research Article","The Commuting and Health in Cambridge study was developed by David Ogilvie, Simon Griffin, Andy Jones and Roger Mackett and initially funded under the auspices of the Centre for Diet and Activity Research (CEDAR), a UKCRC Public Health Research Centre of Excellence. Funding from the British Heart Foundation, Economic and Social Research Council, Medical Research Council, National Institute for Health Research and the Wellcome Trust, under the auspices of the UK Clinical Research Collaboration, is gratefully acknowledged. The study is now funded by the National Institute for Health Research Public Health Research programme (project number 09/3001/06: see http://www.phr.nihr.ac.uk/funded_projects). David Ogilvie and Simon Griffin are supported by the Medical Research Council [Unit Programme number U106179474]. The views and opinions expressed herein are those of the authors and do not necessarily reflect those of the NIHR PHR programme or the Department of Health. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Correlates of Reported and Recorded Time Spent in Physical Activity in Working Adults: Results from the Commuting and Health in Cambridge Study",22860083,0,0,0,0,43,391,8,442,0,0,0,0,0,0,0,0,0,0,0,0,1
"10.1371/journal.pone.0042473","PLoS ONE","2012-07-31","Research Article","This work was supported by a Wellcome Trust Senior Research Fellowship in Basic Biomedical Science awarded to EH (083942/Z/07/Z). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Crystal Structures of the Network-Forming Short-Arm Tips of the Laminin β1 and γ1 Chains",22860131,0,0,0,0,57,502,8,567,0,0,0,0,0,0,0,0,0,0,0,0,2
"10.1371/journal.pone.0040962","PLoS ONE","2012-07-30","Research Article","This work was funded by the European Union FP6 programme (project MolPAGE 'Molecular Phenotyping to Accelerate Genomic Epidemiology') and in Oxford by the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme, European Community FP7 programme CEED3 (HEALTH-F2-2008-223211) and the Medical Research Council (Grant Reference 81696). ALG is a Wellcome Trust Senior Fellow in Basic and Biomedical Science (095101/Z/10/Z) and KRO is an NIHR Clinician Scientist. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Metabolic Profiling in Maturity-Onset Diabetes of the Young (MODY) and Young Onset Type 2 Diabetes Fails to Detect Robust Urinary Biomarkers",22859960,0,0,0,0,55,219,9,283,0,0,0,0,0,0,0,0,0,0,0,0,0
